time,x_omega,y_omega,z_omega,temp,index,x_angle_1,y_angle_1,z_angle_1,x_angle_2,y_angle_2,z_angle_2
32.662,-0.00469997,0.002648554,0.076102774,27.625,18717,75.01344194,-2.45299867,-9.141942188,41.16530975,-44.32011391,6.483894461
32.664,-0.005231356,-0.001543799,0.081412234,27.625,18718,75.0134444,-2.453151819,-9.141909659,41.16530035,-44.32010861,6.484046666
32.666,-0.007356898,-0.00678424,0.075571828,27.625,18719,75.01344247,-2.453296432,-9.141890198,41.16528989,-44.3201117,6.484209491
32.668,-0.001511657,-0.010452549,0.071855206,27.625,18720,75.01345215,-2.453435786,-9.141879698,41.16527518,-44.32012527,6.484360635
32.67,-0.003637199,-0.016741078,0.054333989,27.625,18721,75.01345636,-2.453544653,-9.141890159,41.16527215,-44.32014617,6.484504345
32.672,-0.000980271,-0.01569299,0.033627096,27.625,18722,75.01346371,-2.453613104,-9.141908996,41.16526488,-44.32017966,6.484613013
32.674,-0.002574428,-0.016217034,0.006548852,27.625,18723,75.01346521,-2.453629683,-9.141942449,41.16526292,-44.32021104,6.484680267
32.676,-0.003637199,-0.024077696,-0.023184123,27.625,18724,75.01346226,-2.453593072,-9.142006038,41.16525777,-44.32024348,6.484693365
32.678,-0.00469997,-0.021981519,-0.049200476,27.625,18725,75.01345441,-2.45350528,-9.142078643,41.1652505,-44.32029163,6.484646997
32.68,-0.006825512,-0.027221961,-0.077871558,27.625,18726,75.01343987,-2.453364989,-9.142175784,41.1652411,-44.32033559,6.484548596
32.682,-0.002574428,-0.029842181,-0.092738045,27.625,18727,75.01343256,-2.453197425,-9.142285461,41.16522744,-44.32039004,6.484392853
32.684,-0.002574428,-0.026697917,-0.104949803,27.625,18728,75.01342377,-2.453004719,-9.142395191,41.1652223,-44.32044972,6.484207377
32.686,-0.000980271,-0.021981519,-0.112383046,27.625,18729,75.01341703,-2.452795261,-9.142499535,41.16521715,-44.32050312,6.483997477
32.688,-0.001511657,-0.009404461,-0.11981629,27.625,18730,75.01340744,-2.452564985,-9.142583292,41.16521519,-44.32054708,6.483772711
32.69,-0.002043042,-0.010976593,-0.11981629,27.625,18731,75.01339692,-2.452335522,-9.142670089,41.16521216,-44.32056589,6.483533078
32.692,0.002208042,-0.000495711,-0.110790209,27.625,18732,75.01339493,-2.452118019,-9.142732085,41.16520808,-44.32058784,6.483293446
32.694,-0.001511657,0.006316863,-0.090083316,27.625,18733,75.01338702,-2.451936866,-9.142770505,41.16521249,-44.32058884,6.483071865
32.696,-0.003105813,0.014177524,-0.072562098,27.625,18734,75.01337702,-2.451785388,-9.142784922,41.16520947,-44.3205762,6.482891699
32.698,-0.00469997,0.019417966,-0.04866953,27.625,18735,75.01336579,-2.451677207,-9.142777205,41.16520326,-44.32054785,6.482746574
32.7,-0.003637199,0.026754583,-0.019998447,27.625,18736,75.01335895,-2.451620442,-9.142740897,41.16519386,-44.32050901,6.482649235
32.702,-0.003105813,0.02885076,0.006548852,27.625,18737,75.01335566,-2.451613713,-9.1426872,41.16518658,-44.3204555,6.482609238
32.704,-0.003105813,0.035139289,0.029910475,27.625,18738,75.01335419,-2.451648717,-9.142609607,41.16518037,-44.3203978,6.482622336
32.706,0.003270813,0.03775951,0.0463698,27.625,18739,75.0133669,-2.45171406,-9.14251868,41.16517416,-44.32032752,6.482682157
32.708,0.001145271,0.034091201,0.072917098,27.625,18740,75.01337833,-2.451832421,-9.14242151,41.1651807,-44.320252,6.482774897
32.71,0.0000825,0.032519068,0.08990737,27.625,18741,75.01338945,-2.451984311,-9.142318845,41.16518299,-44.32018382,6.482920731
32.712,0.004333585,0.027802671,0.113268992,27.625,18742,75.01341182,-2.452183627,-9.142213565,41.16518316,-44.32011878,6.483100546
32.714,0.002208042,0.017321789,0.129197372,27.625,18743,75.01343239,-2.452419036,-9.142120551,41.16519182,-44.32006318,6.483327084
32.716,0.001145271,0.005268775,0.141409129,27.625,18744,75.01345305,-2.452684193,-9.14204471,41.16519624,-44.32002853,6.483585478
32.718,-0.000448886,-0.014120858,0.138223453,27.625,18745,75.01347181,-2.452953245,-9.142007964,41.16519853,-44.320018,6.483868297
32.72,0.0000825,-0.023029608,0.13079021,27.625,18746,75.01349163,-2.45321259,-9.141992179,41.16519763,-44.32004624,6.484144744
32.722,-0.002043042,-0.039274975,0.115392776,27.625,18747,75.01350699,-2.453450688,-9.142015543,41.1651978,-44.3200923,6.484406324
32.724,0.000613886,-0.046611593,0.092031153,27.625,18748,75.01352594,-2.453647593,-9.142064831,41.16519371,-44.32017085,6.484637109
32.726,-0.000448886,-0.054472255,0.068138585,27.625,18749,75.01354103,-2.453802557,-9.14214132,41.16519494,-44.32026407,6.484821172
32.728,-0.001511657,-0.060760784,0.042122232,27.625,18750,75.0135519,-2.453910674,-9.14224304,41.16519404,-44.32037301,6.484957449
32.73,-0.002043042,-0.064953137,0.016105879,27.625,18751,75.01355946,-2.453970862,-9.142365935,41.16519102,-44.32049454,6.485041693
32.732,0.001145271,-0.061284828,-0.008317636,27.625,18752,75.01357064,-2.453982122,-9.142494005,41.16518693,-44.32062444,6.485073905
32.734,-0.001511657,-0.053424166,-0.033272096,27.625,18753,75.01357336,-2.453941263,-9.142619411,41.16518922,-44.32074701,6.48505727
32.736,-0.00469997,-0.040323063,-0.054509935,27.625,18754,75.0135665,-2.453852733,-9.14273015,41.1651862,-44.32085386,6.484990726
32.738,-0.003637199,-0.027746005,-0.070438315,27.625,18755,75.01355912,-2.453727025,-9.142824571,41.1651768,-44.32093451,6.484881706
32.74,-0.008419669,-0.006260196,-0.083711964,27.625,18756,75.01353907,-2.453564646,-9.14288411,41.16516953,-44.32099,6.484740829
32.742,-0.007888284,0.014701569,-0.098047505,27.625,18757,75.01351692,-2.453363821,-9.142910317,41.16515269,-44.32100252,6.484573405
32.744,-0.005762741,0.038283554,-0.108135479,27.625,18758,75.01349605,-2.453131374,-9.142895989,41.16513691,-44.32097311,6.48437731
32.746,-0.003105813,0.064485759,-0.102295073,27.625,18759,75.01347891,-2.452896622,-9.14282806,41.16512538,-44.32089655,6.484161039
32.748,-0.007356898,0.082303259,-0.109197371,27.625,18760,75.0134511,-2.452639364,-9.142729143,41.16511917,-44.32076758,6.483956449
32.75,-0.005762741,0.097500538,-0.103356965,27.625,18761,75.01342581,-2.452385492,-9.142597905,41.16510446,-44.32060297,6.483738054
32.752,-0.00469997,0.110601641,-0.093799937,27.625,18762,75.01340252,-2.452143248,-9.142436532,41.16509293,-44.32040797,6.483531341
32.754,-0.006825512,0.113221862,-0.086366694,27.625,18763,75.01337551,-2.451913963,-9.142266358,41.16508353,-44.32018677,6.483343741
32.756,-0.007888284,0.113221862,-0.077871558,27.625,18764,75.01334722,-2.451701036,-9.142091917,41.16506988,-44.31996032,6.483171007
32.758,-0.005762741,0.101692891,-0.068845477,27.625,18765,75.01332504,-2.451511452,-9.141935236,41.16505411,-44.31973388,6.483015264
32.76,-0.007888284,0.089639877,-0.059288449,27.625,18766,75.01330056,-2.451346505,-9.141797062,41.16504258,-44.31953049,6.482877573
32.762,-0.006825512,0.070250245,-0.051855205,27.625,18767,75.01328056,-2.4512059,-9.141692648,41.1650268,-44.31935121,6.482758996
32.764,-0.003637199,0.045620171,-0.042829124,27.625,18768,75.01326988,-2.451095414,-9.141631328,41.16501315,-44.31921071,6.482655286
32.766,-0.003105813,0.017845833,-0.030086421,27.625,18769,75.01326383,-2.451023831,-9.141617315,41.16500588,-44.31911947,6.482569628
32.768,-0.003105813,-0.009404461,-0.017874663,27.625,18770,75.01326126,-2.450989856,-9.141649863,41.16499967,-44.31908378,6.482509455
32.77,-0.001511657,-0.030890269,0.0001775,27.625,18771,75.01326546,-2.451001755,-9.141714891,41.16499346,-44.31910259,6.482473705
32.772,0.003270813,-0.048183725,0.020884393,27.625,18772,75.01328273,-2.451062472,-9.141802957,41.16499043,-44.31916437,6.48247406
32.774,-0.001511657,-0.064429093,0.028848583,27.625,18773,75.01329257,-2.451146927,-9.141918437,41.16499697,-44.31926074,6.482515829
32.776,0.003802199,-0.075434019,0.047431692,27.625,18774,75.01331582,-2.451272858,-9.142045863,41.16499395,-44.31938959,6.482573526
32.778,0.002208042,-0.07805424,0.059643449,27.625,18775,75.01333731,-2.451423659,-9.142172221,41.16500155,-44.31954046,6.48266839
32.78,-0.000980271,-0.073337843,0.07397899,27.625,18776,75.01335348,-2.451599625,-9.142282258,41.16500597,-44.31969657,6.482787677
32.782,0.004333585,-0.066001225,0.092031153,27.625,18777,75.01338147,-2.451806559,-9.142369039,41.16500401,-44.31984325,6.482935635
32.784,0.001145271,-0.052900122,0.113799938,27.625,18778,75.01340419,-2.452048636,-9.142419551,41.16501268,-44.31997525,6.483119697
32.786,0.002739428,-0.035606666,0.130259264,27.625,18779,75.01343031,-2.452313463,-9.142428354,41.16501497,-44.32008105,6.483347297
32.788,0.003270813,-0.014120858,0.149904265,27.625,18780,75.01345768,-2.452605007,-9.14238574,41.16502045,-44.32015226,6.483607815
32.79,0.001676657,0.006840907,0.161585076,27.625,18781,75.01348129,-2.452908203,-9.142296724,41.16502699,-44.3201805,6.483907624
32.792,0.002208042,0.025706495,0.159461292,27.625,18782,75.0135042,-2.453197552,-9.142172293,41.16503034,-44.32016682,6.484230794
32.794,0.003270813,0.039855686,0.149904265,27.625,18783,75.0135271,-2.453461181,-9.142025303,41.16503476,-44.32011541,6.484549717
32.796,0.005396356,0.052432745,0.136099669,27.625,18784,75.01355183,-2.453691723,-9.141860926,41.1650413,-44.3200357,6.484849525
32.798,-0.002043042,0.049812524,0.103181019,27.625,18785,75.01355859,-2.453860231,-9.141718152,41.16505209,-44.31993083,6.485121725
32.8,-0.001511657,0.046668259,0.070262369,27.625,18786,75.01356339,-2.453966975,-9.141597995,41.16504801,-44.31983121,6.485328087
32.802,-0.000980271,0.038807598,0.034688988,27.625,18787,75.01356634,-2.454009284,-9.141510908,41.16504498,-44.31973787,6.485468611
32.804,-0.003105813,0.024134363,-0.003008176,27.625,18788,75.01356248,-2.453986591,-9.141471132,41.16504302,-44.31966026,6.485537989
32.806,-0.003105813,0.008413039,-0.047076692,27.625,18789,75.01355551,-2.453887169,-9.141483895,41.16503681,-44.31961199,6.485531973
32.808,-0.002574428,-0.007308284,-0.089021424,27.625,18790,75.01354671,-2.453715107,-9.141548129,41.1650306,-44.31959516,6.48543782
32.81,-0.002574428,-0.026697917,-0.128842372,27.625,18791,75.01353553,-2.453476393,-9.141669862,41.16502545,-44.31960978,6.485259777
32.812,0.002208042,-0.041371152,-0.16335386,27.625,18792,75.01353167,-2.453178812,-9.141837305,41.1650203,-44.31966317,6.485002092
32.814,-0.000448886,-0.065477181,-0.19627251,27.625,18793,75.0135212,-2.452830308,-9.142067899,41.16502472,-44.31974592,6.484675384
32.816,0.001145271,-0.070193578,-0.216448457,27.625,18794,75.01351228,-2.452445393,-9.142317748,41.16502382,-44.31987687,6.484282839
32.818,-0.004168585,-0.07805424,-0.224943593,27.625,18795,75.01349253,-2.452048185,-9.142587065,41.16502611,-44.32001726,6.483849942
32.82,0.0000825,-0.075958063,-0.222288863,27.625,18796,75.01348137,-2.451655005,-9.142850995,41.16501777,-44.32017337,6.483400055
32.822,-0.002574428,-0.07176571,-0.212731836,27.625,18797,75.01346551,-2.451278061,-9.143102017,41.16501794,-44.32032528,6.482955477
32.824,-0.001511657,-0.059712696,-0.193086834,27.625,18798,75.01345273,-2.450932712,-9.143319863,41.16501279,-44.32046881,6.482530014
32.826,-0.00469997,-0.039274975,-0.158575346,27.625,18799,75.01343535,-2.45064325,-9.143480851,41.16500977,-44.32058824,6.48214384
32.828,-0.001511657,-0.022505564,-0.119285344,27.625,18800,75.01342689,-2.450420773,-9.143589675,41.16500037,-44.32066679,6.481826689
32.83,-0.00469997,-0.002067843,-0.068314531,27.625,18801,75.01341547,-2.450285875,-9.143633373,41.16499734,-44.3207118,6.481588119
32.832,-0.005762741,0.023086274,-0.014158041,27.625,18802,75.01340526,-2.450242254,-9.143601225,41.16498794,-44.32071594,6.48145149
32.834,0.002208042,0.038807598,0.037874664,27.625,18803,75.01341492,-2.450290697,-9.143512538,41.16497642,-44.32066976,6.481423174
32.836,-0.002574428,0.060817451,0.082474126,27.625,18804,75.01341766,-2.450413638,-9.143358886,41.16498083,-44.32059215,6.481498923
32.838,-0.003637199,0.073394509,0.116985614,27.625,18805,75.01342068,-2.45059653,-9.143163577,41.16497568,-44.32047051,6.481663871
32.84,-0.003637199,0.083875392,0.150435211,27.625,18806,75.0134262,-2.450838414,-9.142931198,41.16496841,-44.32032372,6.481897842
32.842,-0.006294127,0.084399436,0.175389671,27.625,18807,75.01342885,-2.451128079,-9.142685269,41.16496114,-44.32015597,6.482198713
32.844,-0.005762741,0.080731127,0.186539537,27.625,18808,75.01343398,-2.451441113,-9.142440833,41.16494855,-44.31998717,6.482549492
32.846,-0.007356898,0.07601473,0.191848997,27.625,18809,75.01343684,-2.45176681,-9.14220285,41.16493702,-44.31982571,6.482922571
32.848,-0.005762741,0.063961715,0.188663321,27.625,18810,75.01344357,-2.452092606,-9.141989775,41.16492231,-44.31967368,6.483306269
32.85,-0.005762741,0.050336568,0.172203996,27.625,18811,75.01344977,-2.452393755,-9.141811314,41.16491078,-44.31954576,6.483683596
32.852,0.002208042,0.033567157,0.153620886,27.625,18812,75.01347144,-2.452667792,-9.141674617,41.16489926,-44.31944509,6.484028004
32.854,-0.003105813,0.020466054,0.119640344,27.625,18813,75.01348017,-2.452883172,-9.141580324,41.16490367,-44.31937795,6.484335246
32.856,0.0000825,0.001600466,0.086721694,27.625,18814,75.01349353,-2.453044919,-9.141539048,41.16489746,-44.31933702,6.484574526
32.858,0.000613886,-0.018313211,0.051679259,27.625,18815,75.0135061,-2.453149487,-9.141553883,41.16489763,-44.31933382,6.48474797
32.86,-0.005762741,-0.031414314,0.016636825,27.625,18816,75.01350349,-2.453193351,-9.141611656,41.16489885,-44.31937045,6.484851328
32.862,-0.000448886,-0.043991372,-0.015219933,27.625,18817,75.01350936,-2.453182376,-9.141709752,41.16488733,-44.31943327,6.484884602
32.864,-0.002574428,-0.05132799,-0.050793314,27.625,18818,75.01350803,-2.453106694,-9.141839906,41.16488643,-44.31952126,6.484854162
32.866,-0.000980271,-0.050803946,-0.080526288,27.625,18819,75.01350687,-2.452973487,-9.141983982,41.16488128,-44.31962391,6.484752575
32.868,0.002739428,-0.044515416,-0.102826019,27.625,18820,75.01351039,-2.452794086,-9.1421271,41.16487932,-44.31972552,6.484591523
32.87,-0.000980271,-0.036654755,-0.12512575,27.625,18821,75.01350358,-2.452567678,-9.142266219,41.1648848,-44.31981455,6.484385871
32.872,0.005396356,-0.022505564,-0.135213723,27.625,18822,75.01350735,-2.452314528,-9.142383045,41.16488284,-44.31988786,6.484135619
32.874,0.003802199,-0.005736152,-0.130966156,27.625,18823,75.01350697,-2.452060884,-9.142465309,41.16489363,-44.31993287,6.483865192
32.876,-0.000448886,0.004220686,-0.125656696,27.625,18824,75.01349779,-2.451812314,-9.142525652,41.16490124,-44.31994434,6.483603259
32.878,-0.000980271,0.022038186,-0.113975884,27.625,18825,75.01348725,-2.451577023,-9.142545673,41.16490034,-44.3199359,6.483351946
32.88,0.002739428,0.04037973,-0.099109397,27.625,18826,75.01348411,-2.451360873,-9.142522758,41.16489838,-44.31989183,6.483123994
32.882,-0.003637199,0.052432745,-0.080526288,27.625,18827,75.01346909,-2.451174273,-9.1424672,41.16490386,-44.31981107,6.482925775
32.884,-0.001511657,0.069202156,-0.068314531,27.625,18828,75.01345815,-2.451002516,-9.142373081,41.16489658,-44.3197062,6.482764723
32.886,-0.003105813,0.082303259,-0.038581556,27.625,18829,75.01344592,-2.450881238,-9.142238691,41.16489356,-44.3195678,6.482628094
32.888,-0.000448886,0.085971568,-0.013096149,27.625,18830,75.01344126,-2.450807138,-9.142084406,41.16488735,-44.31940319,6.482550931
32.89,-0.000448886,0.08492348,0.011858311,27.625,18831,75.01343917,-2.450781633,-9.141919612,41.16488645,-44.31923125,6.482524738
32.892,0.000613886,0.081779215,0.038936556,27.625,18832,75.01344219,-2.450809896,-9.141747295,41.16488555,-44.3190614,6.482548455
32.894,-0.001511657,0.062913627,0.058050611,27.625,18833,75.01344443,-2.450884723,-9.141601858,41.16488678,-44.31889784,6.482626328
32.896,-0.003637199,0.044048039,0.072386152,27.625,18834,75.01344541,-2.450996912,-9.141485701,41.16488376,-44.31877202,6.482742429
32.898,-0.001511657,0.023610318,0.078757504,27.625,18835,75.01345298,-2.45113194,-9.141405865,41.16487648,-44.31868392,6.482887202
32.9,-0.001511657,0.002648554,0.080881288,27.625,18836,75.01346249,-2.451281898,-9.141365496,41.16487346,-44.3186367,6.483044717
32.902,-0.004168585,-0.02460174,0.076102774,27.625,18837,75.01346846,-2.451436749,-9.141380223,41.16487044,-44.3186314,6.483206479
32.904,-0.002043042,-0.044515416,0.067607639,27.625,18838,75.01347947,-2.45158554,-9.141437725,41.1648621,-44.3186806,6.483358685
32.906,-0.003105813,-0.068621446,0.058050611,27.625,18839,75.0134894,-2.451728395,-9.141546643,41.16485801,-44.31876964,6.4834939
32.908,-0.001511657,-0.085390857,0.037874664,27.625,18840,75.01350189,-2.451841071,-9.141698124,41.1648518,-44.31890688,6.483610001
32.91,-0.00469997,-0.093775563,0.023008177,27.625,18841,75.0135072,-2.451929457,-9.141873287,41.16484878,-44.31907766,6.483685751
32.912,0.0000825,-0.100064092,-0.000353446,27.625,18842,75.01352026,-2.451976109,-9.142072346,41.16483938,-44.31926521,6.483731767
32.914,0.000613886,-0.102684313,-0.024776961,27.625,18843,75.01353215,-2.451977086,-9.14228874,41.16483954,-44.31946534,6.48373106
32.916,-0.002043042,-0.102160269,-0.04070534,27.625,18844,75.01353709,-2.451947119,-9.142512122,41.16484077,-44.31967071,6.483681506
32.918,-0.005231356,-0.088011078,-0.057164665,27.625,18845,75.01353284,-2.45187814,-9.142716412,41.16483668,-44.31987503,6.483600096
32.92,-0.006294127,-0.070717622,-0.062474125,27.625,18846,75.0135245,-2.451789993,-9.142889927,41.16482622,-44.32005105,6.483485766
32.922,-0.00469997,-0.05394821,-0.063536017,27.625,18847,75.01351785,-2.451691129,-9.143031548,41.16481363,-44.32019249,6.483360818
32.924,-0.005231356,-0.038750931,-0.053448043,27.625,18848,75.01350989,-2.451603831,-9.143138714,41.16480423,-44.32030038,6.483233746
32.926,-0.002574428,-0.01569299,-0.040174394,27.625,18849,75.01350667,-2.451530167,-9.143194624,41.16479377,-44.32037788,6.48312685
32.928,-0.006294127,0.006840907,-0.025307907,27.625,18850,75.01349563,-2.451473477,-9.143199492,41.16478862,-44.32040927,6.483046501
32.93,-0.00469997,0.025182451,-0.019467501,27.625,18851,75.01348685,-2.451418547,-9.143165957,41.16477603,-44.32039559,6.482995885
32.932,-0.003637199,0.048764436,0.0001775,27.625,18852,75.01348021,-2.45138925,-9.143076953,41.16476663,-44.32034522,6.48295695
32.934,-0.003637199,0.059769362,0.006017906,27.625,18853,75.01347325,-2.451365508,-9.142963734,41.16475936,-44.32024769,6.482957305
32.936,-0.005762741,0.070250245,0.011327365,27.625,18854,75.0134617,-2.451346569,-9.142827581,41.16475209,-44.32012816,6.482969341
32.938,-0.001511657,0.076538774,0.018229663,27.625,18855,75.01345882,-2.451337669,-9.1426758,41.16474056,-44.31998766,6.482991996
32.94,-0.001511657,0.07601473,0.031503312,27.625,18856,75.01345732,-2.451354601,-9.142518365,41.16473754,-44.31983458,6.483028455
32.942,-0.001511657,0.072346421,0.047962638,27.625,18857,75.01345776,-2.451405123,-9.142359755,41.16473451,-44.31968255,6.483091462
